*
	4	STATUS	0	1	3	4	5	19	29	40	49
*	record	OrderNo	Type	Key	Name	pStation	pStates	pALARM_GROUP	pConfiguredAORGroup	ConfigNormalState
	820	820	1	'01029005'	'KW_A_Status'	29	214	1	1	0
	821	821	1	'01029006'	'KW_B_Status'	29	214	1	1	0
	822	822	1	'01029007'	'KW_C_Status'	29	214	1	1	0
	823	823	1	'01029008'	'KVAR_Status'	29	214	1	1	0
	824	824	1	'01029009'	'KVAR_A_Status'	29	214	1	1	0
	825	825	1	'01029010'	'KVAR_B_Status'	29	214	1	1	0
	826	826	1	'01029011'	'KVAR_C_Status'	29	214	1	1	0
	827	827	1	'01029012'	'V_Status'	29	214	1	1	0
	828	828	1	'01029013'	'V_A_Status'	29	214	1	1	0
	829	829	1	'01029014'	'V_B_Status'	29	214	1	1	0
	830	830	1	'01029015'	'V_C_Status'	29	214	1	1	0
	831	831	1	'01029016'	'A_Status'	29	214	1	1	0
	832	832	1	'01029017'	'A_A_Status'	29	214	1	1	0
	833	833	1	'01029018'	'A_B_Status'	29	214	1	1	0
	834	834	1	'01029019'	'A_C_Status'	29	214	1	1	0
	835	835	1	'01029020'	'PF_Status'	29	214	1	1	0
	836	836	1	'01029021'	'PF_A_Status'	29	214	1	1	0
	837	837	1	'01029022'	'PF_B_Status'	29	214	1	1	0
	838	838	1	'01029023'	'PF_C_Status'	29	214	1	1	0
	839	839	1	'01029024'	'KW_Status'	29	214	1	1	0
	840	840	1	'01042017'	'A_A_Status'	42	214	1	1	0
	841	841	1	'01042018'	'A_B_Status'	42	214	1	1	0
	842	842	1	'01042019'	'A_C_Status'	42	214	1	1	0
	843	843	1	'01042020'	'PF_Status'	42	214	1	1	0
	844	844	1	'01042021'	'PF_A_Status'	42	214	1	1	0
	845	845	1	'01042022'	'PF_B_Status'	42	214	1	1	0
	846	846	1	'01042023'	'PF_C_Status'	42	214	1	1	0
	847	847	1	'01030004'	'KW_COMP_Status'	30	214	1	1	0
	848	848	1	'01030005'	'KW_A_Status'	30	214	1	1	0
	849	849	1	'01030006'	'KW_B_Status'	30	214	1	1	0
	850	850	1	'01030007'	'KW_C_Status'	30	214	1	1	0
	851	851	1	'01030008'	'KVAR_Status'	30	214	1	1	0
	852	852	1	'01030009'	'KVAR_A_Status'	30	214	1	1	0
	853	853	1	'01030010'	'KVAR_B_Status'	30	214	1	1	0
	854	854	1	'01030011'	'KVAR_C_Status'	30	214	1	1	0
	855	855	1	'01030012'	'V_Status'	30	214	1	1	0
	856	856	1	'01030013'	'V_A_Status'	30	214	1	1	0
	857	857	1	'01030014'	'V_B_Status'	30	214	1	1	0
	858	858	1	'01030015'	'V_C_Status'	30	214	1	1	0
	859	859	1	'01030016'	'A_Status'	30	214	1	1	0
	860	860	1	'01030017'	'A_A_Status'	30	214	1	1	0
	861	861	1	'01030018'	'A_B_Status'	30	214	1	1	0
	862	862	1	'01030019'	'A_C_Status'	30	214	1	1	0
	863	863	1	'01030020'	'PF_Status'	30	214	1	1	0
	864	864	1	'01030021'	'PF_A_Status'	30	214	1	1	0
	865	865	1	'01030022'	'PF_B_Status'	30	214	1	1	0
	866	866	1	'01030023'	'PF_C_Status'	30	214	1	1	0
	867	867	1	'01030024'	'KW_Status'	30	214	1	1	0
	868	868	1	'01001103'	'Dummy'	1	208	1	1	0
	869	869	1	'01042024'	'KW_Status'	42	214	1	1	0
	870	870	1	'01001104'	'GRE05A_CHK_RTU'	1	208	1	1	1
	871	871	1	'01042025'	'AC_LOSS_Status'	42	215	1	1	1
	872	872	1	'01001105'	'GRE05B_CHK_RTU'	1	208	1	1	1
	873	873	1	'01001106'	'GRE05B_PRI_RTU'	1	208	1	1	1
	874	874	1	'01043001'	'KVAR_COMP_Status'	43	214	1	1	0
	875	875	1	'01031005'	'KW_Status'	31	214	1	1	0
	876	876	1	'01031006'	'KW_A_Status'	31	214	1	1	0
	877	877	1	'01031007'	'KW_B_Status'	31	214	1	1	0
	878	878	1	'01031008'	'KW_C_Status'	31	214	1	1	0
	879	879	1	'01031009'	'KVAR_Status'	31	214	1	1	0
	880	880	1	'01031010'	'KVAR_A_Status'	31	214	1	1	0
	881	881	1	'01031011'	'KVAR_B_Status'	31	214	1	1	0
	882	882	1	'01031012'	'KVAR_C_Status'	31	214	1	1	0
	883	883	1	'01031013'	'V_Status'	31	214	1	1	0
	884	884	1	'01031014'	'V_A_Status'	31	214	1	1	0
	885	885	1	'01031015'	'V_B_Status'	31	214	1	1	0
	886	886	1	'01031016'	'V_C_Status'	31	214	1	1	0
	887	887	1	'01031017'	'A_Status'	31	214	1	1	0
	888	888	1	'01031018'	'A_A_Status'	31	214	1	1	0
	889	889	1	'01031019'	'A_B_Status'	31	214	1	1	0
	890	890	1	'01031020'	'A_C_Status'	31	214	1	1	0
	891	891	1	'01031021'	'PF_Status'	31	214	1	1	0
	892	892	1	'01031022'	'PF_A_Status'	31	214	1	1	0
	893	893	1	'01031023'	'PF_B_Status'	31	214	1	1	0
	894	894	1	'01031024'	'PF_C_Status'	31	214	1	1	0
	895	895	1	'01043002'	'FREQUENCY_Status'	43	214	1	1	0
	896	896	1	'01043003'	'A_N_Status'	43	214	1	1	0
	897	897	1	'01043004'	'KW_COMP_Status'	43	214	1	1	0
	898	898	1	'01043005'	'KW_A_Status'	43	214	1	1	0
	899	899	1	'01043006'	'KW_B_Status'	43	214	1	1	0
	900	900	1	'01043007'	'KW_C_Status'	43	214	1	1	0
	901	901	1	'01043008'	'KVAR_Status'	43	214	1	1	0
	902	902	1	'01043009'	'KVAR_A_Status'	43	214	1	1	0
	903	903	1	'01032004'	'KW_COMP_Status'	32	214	1	1	0
	904	904	1	'01032005'	'KW_A_Status'	32	214	1	1	0
	905	905	1	'01032006'	'KW_B_Status'	32	214	1	1	0
	906	906	1	'01032007'	'KW_C_Status'	32	214	1	1	0
	907	907	1	'01032008'	'KVAR_Status'	32	214	1	1	0
	908	908	1	'01032009'	'KVAR_A_Status'	32	214	1	1	0
	909	909	1	'01032010'	'KVAR_B_Status'	32	214	1	1	0
	910	910	1	'01032011'	'KVAR_C_Status'	32	214	1	1	0
	911	911	1	'01032012'	'V_Status'	32	214	1	1	0
	912	912	1	'01032013'	'V_A_Status'	32	214	1	1	0
	913	913	1	'01032014'	'V_B_Status'	32	214	1	1	0
	914	914	1	'01032015'	'V_C_Status'	32	214	1	1	0
	915	915	1	'01032016'	'A_Status'	32	214	1	1	0
	916	916	1	'01032017'	'A_A_Status'	32	214	1	1	0
	917	917	1	'01032018'	'A_B_Status'	32	214	1	1	0
	918	918	1	'01032019'	'A_C_Status'	32	214	1	1	0
	919	919	1	'01032020'	'PF_Status'	32	214	1	1	0
	920	920	1	'01032021'	'PF_A_Status'	32	214	1	1	0
	921	921	1	'01032022'	'PF_B_Status'	32	214	1	1	0
	922	922	1	'01032023'	'PF_C_Status'	32	214	1	1	0
	923	923	1	'01032024'	'KW_Status'	32	214	1	1	0
	924	924	1	'01043010'	'KVAR_B_Status'	43	214	1	1	0
	925	925	1	'01043011'	'KVAR_C_Status'	43	214	1	1	0
	926	926	1	'01043012'	'V_Status'	43	214	1	1	0
	927	927	1	'01043013'	'V_A_Status'	43	214	1	1	0
	928	928	1	'01043014'	'V_B_Status'	43	214	1	1	0
	929	929	1	'01043015'	'V_C_Status'	43	214	1	1	0
	930	930	1	'01043016'	'A_Status'	43	214	1	1	0
	931	931	1	'01033004'	'KW_COMP_Status'	33	214	1	1	0
	932	932	1	'01033005'	'KW_A_Status'	33	214	1	1	0
	933	933	1	'01033006'	'KW_B_Status'	33	214	1	1	0
	934	934	1	'01033007'	'KW_C_Status'	33	214	1	1	0
	935	935	1	'01033008'	'KVAR_Status'	33	214	1	1	0
	936	936	1	'01033009'	'KVAR_A_Status'	33	214	1	1	0
	937	937	1	'01033010'	'KVAR_B_Status'	33	214	1	1	0
	938	938	1	'01033011'	'KVAR_C_Status'	33	214	1	1	0
	939	939	1	'01033012'	'V_Status'	33	214	1	1	0
	940	940	1	'01033013'	'V_A_Status'	33	214	1	1	0
	941	941	1	'01033014'	'V_B_Status'	33	214	1	1	0
	942	942	1	'01033015'	'V_C_Status'	33	214	1	1	0
	943	943	1	'01033016'	'A_Status'	33	214	1	1	0
	944	944	1	'01033017'	'A_A_Status'	33	214	1	1	0
	945	945	1	'01033018'	'A_B_Status'	33	214	1	1	0
	946	946	1	'01033019'	'A_C_Status'	33	214	1	1	0
	947	947	1	'01033020'	'PF_Status'	33	214	1	1	0
	948	948	1	'01033021'	'PF_A_Status'	33	214	1	1	0
	949	949	1	'01033022'	'PF_B_Status'	33	214	1	1	0
	950	950	1	'01033023'	'PF_C_Status'	33	214	1	1	0
	951	951	1	'01033024'	'KW_Status'	33	214	1	1	0
	952	952	1	'01043017'	'A_A_Status'	43	214	1	1	0
	953	953	1	'01043018'	'A_B_Status'	43	214	1	1	0
	954	954	1	'01043019'	'A_C_Status'	43	214	1	1	0
	955	955	1	'01043020'	'PF_Status'	43	214	1	1	0
	956	956	1	'01043021'	'PF_A_Status'	43	214	1	1	0
	957	957	1	'01043022'	'PF_B_Status'	43	214	1	1	0
	958	958	1	'01043023'	'PF_C_Status'	43	214	1	1	0
	959	959	1	'01034004'	'KW_COMP_Status'	34	214	1	1	0
	960	960	1	'01034005'	'KW_A_Status'	34	214	1	1	0
	961	961	1	'01034006'	'KW_B_Status'	34	214	1	1	0
	962	962	1	'01034007'	'KW_C_Status'	34	214	1	1	0
	963	963	1	'01034008'	'KVAR_Status'	34	214	1	1	0
	964	964	1	'01034009'	'KVAR_A_Status'	34	214	1	1	0
	965	965	1	'01034010'	'KVAR_B_Status'	34	214	1	1	0
	966	966	1	'01034011'	'KVAR_C_Status'	34	214	1	1	0
	967	967	1	'01034012'	'V_Status'	34	214	1	1	0
	968	968	1	'01034013'	'V_A_Status'	34	214	1	1	0
	969	969	1	'01034014'	'V_B_Status'	34	214	1	1	0
	970	970	1	'01034015'	'V_C_Status'	34	214	1	1	0
	971	971	1	'01034016'	'A_Status'	34	214	1	1	0
	972	972	1	'01034017'	'A_A_Status'	34	214	1	1	0
	973	973	1	'01034018'	'A_B_Status'	34	214	1	1	0
	974	974	1	'01034019'	'A_C_Status'	34	214	1	1	0
	975	975	1	'01034020'	'PF_Status'	34	214	1	1	0
	976	976	1	'01034021'	'PF_A_Status'	34	214	1	1	0
	977	977	1	'01034022'	'PF_B_Status'	34	214	1	1	0
	978	978	1	'01034023'	'PF_C_Status'	34	214	1	1	0
	979	979	1	'01034024'	'KW_Status'	34	214	1	1	0
	980	980	1	'01043024'	'KW_Status'	43	214	1	1	0
	981	981	1	'01043025'	'AC_LOSS_Status'	43	215	1	1	1
	982	982	1	'01001107'	'Annunciation_Test'	1	208	1	1	1
	983	983	1	'01001108'	'GRE07A_CHK_RTU'	1	208	1	1	1
	984	984	1	'01001109'	'GRE07A_PRI_RTU'	1	208	1	1	1
	985	985	1	'01001110'	'GRE07B_CHK_RTU'	1	208	1	1	1
	986	986	1	'01001111'	'GRE07B_PRI_RTU'	1	208	1	1	1
	987	987	1	'01035004'	'KW_COMP_Status'	35	214	1	1	0
	988	988	1	'01035005'	'KW_A_Status'	35	214	1	1	0
	989	989	1	'01035006'	'KW_B_Status'	35	214	1	1	0
	990	990	1	'01035007'	'KW_C_Status'	35	214	1	1	0
	991	991	1	'01035008'	'KVAR_Status'	35	214	1	1	0
	992	992	1	'01035009'	'KVAR_A_Status'	35	214	1	1	0
	993	993	1	'01035010'	'KVAR_B_Status'	35	214	1	1	0
	994	994	1	'01035011'	'KVAR_C_Status'	35	214	1	1	0
	995	995	1	'01035012'	'V_Status'	35	214	1	1	0
	996	996	1	'01035013'	'V_A_Status'	35	214	1	1	0
	997	997	1	'01035014'	'V_B_Status'	35	214	1	1	0
	998	998	1	'01035015'	'V_C_Status'	35	214	1	1	0
	999	999	1	'01035016'	'A_Status'	35	214	1	1	0
	1000	1000	1	'01035017'	'A_A_Status'	35	214	1	1	0
	1001	1001	1	'01035018'	'A_B_Status'	35	214	1	1	0
	1002	1002	1	'01035019'	'A_C_Status'	35	214	1	1	0
	1003	1003	1	'01035020'	'PF_Status'	35	214	1	1	0
	1004	1004	1	'01035021'	'PF_A_Status'	35	214	1	1	0
	1005	1005	1	'01035022'	'PF_B_Status'	35	214	1	1	0
	1006	1006	1	'01035023'	'PF_C_Status'	35	214	1	1	0
	1007	1007	1	'01035024'	'KW_Status'	35	214	1	1	0
	1008	1008	1	'01001112'	'NEW05A_CHK_RTU'	1	208	1	1	1
	1009	1009	1	'01001113'	'NEW05A_PRI_RTU'	1	208	1	1	1
	1010	1010	1	'01001114'	'NEW05B_CHK_RTU'	1	208	1	1	1
	1011	1011	1	'01001115'	'NEW05B_PRI_RTU'	1	208	1	1	1
	1012	1012	1	'01001116'	'ROC08_CHK_RTU'	1	208	1	1	1
	1013	1013	1	'01001117'	'ROC08_PRI_RTU'	1	208	1	1	1
	1014	1014	1	'01044002'	'KVAR_COMP_Status'	44	214	1	1	0
	1015	1015	1	'01036005'	'KW_COMP_Status'	36	214	1	1	0
	1016	1016	1	'01036006'	'KW_A_Status'	36	214	1	1	0
	1017	1017	1	'01036007'	'KW_B_Status'	36	214	1	1	0
	1018	1018	1	'01036008'	'KW_C_Status'	36	214	1	1	0
	1019	1019	1	'01036009'	'KVAR_Status'	36	214	1	1	0
	1020	1020	1	'01036010'	'KVAR_A_Status'	36	214	1	1	0
	1021	1021	1	'01036011'	'KVAR_B_Status'	36	214	1	1	0
	1022	1022	1	'01036012'	'KVAR_C_Status'	36	214	1	1	0
	1023	1023	1	'01036013'	'V_Status'	36	214	1	1	0
	1024	1024	1	'01036014'	'V_A_Status'	36	214	1	1	0
	1025	1025	1	'01036015'	'V_B_Status'	36	214	1	1	0
	1026	1026	1	'01036016'	'V_C_Status'	36	214	1	1	0
	1027	1027	1	'01036017'	'A_Status'	36	214	1	1	0
	1028	1028	1	'01036018'	'A_A_Status'	36	214	1	1	0
	1029	1029	1	'01036019'	'A_B_Status'	36	214	1	1	0
	1030	1030	1	'01036020'	'A_C_Status'	36	214	1	1	0
	1031	1031	1	'01036021'	'PF_Status'	36	214	1	1	0
	1032	1032	1	'01036022'	'PF_A_Status'	36	214	1	1	0
	1033	1033	1	'01036023'	'PF_B_Status'	36	214	1	1	0
	1034	1034	1	'01036024'	'PF_C_Status'	36	214	1	1	0
	1035	1035	1	'01036025'	'KW_Status'	36	214	1	1	0
	1036	1036	1	'01044003'	'FREQUENCY_Status'	44	214	1	1	0
	1037	1037	1	'01044004'	'A_N_Status'	44	214	1	1	0
	1038	1038	1	'01044005'	'KW_COMP_Status'	44	214	1	1	0
	1039	1039	1	'01044006'	'KW_A_Status'	44	214	1	1	0
	1040	1040	1	'01044007'	'KW_B_Status'	44	214	1	1	0
	1041	1041	1	'01044008'	'KW_C_Status'	44	214	1	1	0
	1042	1042	1	'01044009'	'KVAR_Status'	44	214	1	1	0
	1043	1043	1	'01020025'	'AC_LOSS_Status'	20	215	1	1	1
	1044	1044	1	'01021025'	'AC_LOSS_Status'	21	215	1	1	1
	1045	1045	1	'01025025'	'FREQUENCY_Status'	25	214	1	1	0
	1046	1046	1	'01001118'	'ROCKHILL_SRV'	1	208	1	1	1
	1047	1047	1	'01001119'	'DUKE_PRI_SRV'	1	208	1	1	1
	1048	1048	1	'01044010'	'UseMe'	44	214	1	1	0
	1049	1049	1	'01001120'	'GAFFNEY_SRV'	1	208	1	1	1
	1050	1050	1	'01001121'	'UNION_SRV'	1	208	1	1	1
	1051	1051	1	'01026021'	'AC_LOSS_Status'	26	215	1	1	1
	1052	1052	1	'01036026'	'AC_LOSS_Status'	36	215	1	1	1
	1053	1053	1	'01026022'	'FREQUENCY_Status'	26	214	1	1	0
	1054	1054	1	'01027021'	'AC_LOSS_Status'	27	215	1	1	1
	1055	1055	1	'01026023'	'KVAR_COMP_Status'	26	214	1	1	0
	1056	1056	1	'01027022'	'KVAR_COMP_Status'	27	214	1	1	0
	1057	1057	1	'01026024'	'KW_Status'	26	214	1	1	0
	1058	1058	1	'01027023'	'KW_COMP_Status'	27	214	1	1	0
	1059	1059	1	'01027024'	'FREQUENCY_Status'	27	214	1	1	0
	1060	1060	1	'01026025'	'KVAR_A_Status'	26	214	1	1	0
	1061	1061	1	'01027025'	'KVAR_A_Status'	27	214	1	1	0
	1062	1062	1	'01028025'	'AC_LOSS_Status'	28	215	1	1	1
	1063	1063	1	'01029025'	'AC_LOSS_Status'	29	215	1	1	1
	1064	1064	1	'01001122'	'PMPAGEN-2_CL'	1	208	1	1	1
	1065	1065	1	'01031025'	'AC_LOSS_Status'	31	215	1	1	1
	1066	1066	1	'01032025'	'AC_LOSS_Status'	32	215	1	1	1
	1067	1067	1	'01033025'	'AC_LOSS_Status'	33	215	1	1	1
	1068	1068	1	'01034025'	'DC_LOSS_Status'	34	215	1	1	0
	1069	1069	1	'01035025'	'DC_LOSS_Status'	35	215	1	1	0
	1070	1070	1	'01022032'	'AC_LOSS_Status'	22	215	1	1	1
	1071	1071	1	'01023025'	'DC_LOSS_Status'	23	215	1	1	1
	1072	1072	1	'01024025'	'AC_LOSS_Status'	24	215	1	1	1
	1073	1073	1	'01009025'	'DC_LOSS_Status'	9	215	1	1	1
	1074	1074	1	'01010025'	'DC_LOSS_Status'	10	215	1	1	1
	1075	1075	1	'01011025'	'AC_LOSS_Status'	11	215	1	1	1
	1076	1076	1	'01012023'	'AC_LOSS_Status'	12	215	1	1	1
	1077	1077	1	'01004022'	'KVAR_COMP_Status'	4	214	1	1	0
	1078	1078	1	'01004023'	'KW_Status'	4	214	1	1	0
	1079	1079	1	'01004024'	'FREQUENCY_Status'	4	214	1	1	0
	1080	1080	1	'01004025'	'A_N_Status'	4	214	1	1	0
	1081	1081	1	'01013025'	'AC_LOSS_Status'	13	215	1	1	0
	1082	1082	1	'01014025'	'ACLOSS_Status'	14	215	1	1	0
	1083	1083	1	'01015025'	'ACLOSS_Status'	15	215	1	1	1
	1084	1084	1	'01005021'	'DC_LOSS_Status'	5	215	1	1	1
	1085	1085	1	'01006021'	'ACLOSS_Status'	6	215	1	1	1
	1086	1086	1	'01005022'	'KVAR_COMP_Status'	5	214	1	1	0
	1087	1087	1	'01005023'	'KW_Status'	5	214	1	1	0
	1088	1088	1	'01005024'	'FREQUENCY_Status'	5	214	1	1	0
	1089	1089	1	'01005025'	'A_N_Status'	5	214	1	1	0
	1090	1090	1	'01006022'	'KW_Status'	6	214	1	1	0
	1091	1091	1	'01006023'	'KVAR_COMP_Status'	6	214	1	1	0
	1092	1092	1	'01006024'	'A_N_Status'	6	214	1	1	0
	1093	1093	1	'01006025'	'FREQUENCY_Status'	6	214	1	1	0
	1094	1094	1	'01044011'	'KVAR_A_Status'	44	214	1	1	0
	1095	1095	1	'01044012'	'KVAR_B_Status'	44	214	1	1	0
	1096	1096	1	'01044013'	'KVAR_C_Status'	44	214	1	1	0
	1097	1097	1	'01044014'	'V_Status'	44	214	1	1	0
	1098	1098	1	'01044015'	'V_A_Status'	44	214	1	1	0
	1099	1099	1	'01044016'	'V_B_Status'	44	214	1	1	0
	1100	1100	1	'01044017'	'V_C_Status'	44	214	1	1	0
	1101	1101	1	'01044018'	'A_Status'	44	214	1	1	0
	1102	1102	1	'01044019'	'A_A_Status'	44	214	1	1	0
	1103	1103	1	'01044020'	'A_B_Status'	44	214	1	1	0
	1104	1104	1	'01044021'	'A_C_Status'	44	214	1	1	0
	1105	1105	1	'01044022'	'PF_Status'	44	214	1	1	0
	1106	1106	1	'01044023'	'PF_A_Status'	44	214	1	1	0
	1107	1107	1	'01044024'	'PF_B_Status'	44	214	1	1	0
	1108	1108	1	'01044025'	'PF_C_Status'	44	214	1	1	0
	1109	1109	1	'01044026'	'KW_Status'	44	214	1	1	0
	1110	1110	1	'01045001'	'KVAR_COMP_Status'	45	214	1	1	0
	1111	1111	1	'01045002'	'FREQUENCY_Status'	45	214	1	1	0
	1112	1112	1	'01045003'	'A_N_Status'	45	214	1	1	0
	1113	1113	1	'01045004'	'KW_COMP_Status'	45	214	1	1	0
	1114	1114	1	'01045005'	'KW_A_Status'	45	214	1	1	0
	1115	1115	1	'01045006'	'KW_B_Status'	45	214	1	1	0
	1116	1116	1	'01045007'	'KW_C_Status'	45	214	1	1	0
	1117	1117	1	'01045008'	'KVAR_Status'	45	214	1	1	0
	1118	1118	1	'01045009'	'KVAR_A_Status'	45	214	1	1	0
	1119	1119	1	'01045010'	'KVAR_B_Status'	45	214	1	1	0
	1120	1120	1	'01045011'	'KVAR_C_Status'	45	214	1	1	0
	1121	1121	1	'01045012'	'V_Status'	45	214	1	1	0
	1122	1122	1	'01045013'	'V_A_Status'	45	214	1	1	0
	1123	1123	1	'01045014'	'V_B_Status'	45	214	1	1	0
	1124	1124	1	'01045015'	'V_C_Status'	45	214	1	1	0
	1125	1125	1	'01045016'	'A_Status'	45	214	1	1	0
	1126	1126	1	'01045017'	'A_A_Status'	45	214	1	1	0
	1127	1127	1	'01045018'	'A_B_Status'	45	214	1	1	0
	1128	1128	1	'01045019'	'A_C_Status'	45	214	1	1	0
	1129	1129	1	'01045020'	'PF_Status'	45	214	1	1	0
	1130	1130	1	'01045021'	'PF_A_Status'	45	214	1	1	0
	1131	1131	1	'01045022'	'PF_B_Status'	45	214	1	1	0
	1132	1132	1	'01045023'	'PF_C_Status'	45	214	1	1	0
	1133	1133	1	'01045024'	'KW_Status'	45	214	1	1	0
	1134	1134	1	'01045025'	'AC_LOSS_Status'	45	215	1	1	1
	1135	1135	1	'01046001'	'KVAR_COMP_Status'	46	214	1	1	0
	1136	1136	1	'01046002'	'FREQUENCY_Status'	46	214	1	1	0
	1137	1137	1	'01046003'	'A_N_Status'	46	214	1	1	0
	1138	1138	1	'01046004'	'KW_COMP_Status'	46	214	1	1	0
	1139	1139	1	'01046005'	'KW_A_Status'	46	214	1	1	0
	1140	1140	1	'01046006'	'KW_B_Status'	46	214	1	1	0
	1141	1141	1	'01046007'	'KW_C_Status'	46	214	1	1	0
	1142	1142	1	'01046008'	'KVAR_Status'	46	214	1	1	0
	1143	1143	1	'01046009'	'KVAR_A_Status'	46	214	1	1	0
	1144	1144	1	'01046010'	'KVAR_B_Status'	46	214	1	1	0
	1145	1145	1	'01046011'	'KVAR_C_Status'	46	214	1	1	0
	1146	1146	1	'01046012'	'V_Status'	46	214	1	1	0
	1147	1147	1	'01046013'	'V_A_Status'	46	214	1	1	0
	1148	1148	1	'01046014'	'V_B_Status'	46	214	1	1	0
	1149	1149	1	'01046015'	'V_C_Status'	46	214	1	1	0
	1150	1150	1	'01046016'	'A_Status'	46	214	1	1	0
	1151	1151	1	'01046017'	'A_A_Status'	46	214	1	1	0
	1152	1152	1	'01046018'	'A_B_Status'	46	214	1	1	0
	1153	1153	1	'01046019'	'A_C_Status'	46	214	1	1	0
	1154	1154	1	'01046020'	'PF_Status'	46	214	1	1	0
	1155	1155	1	'01046021'	'PF_A_Status'	46	214	1	1	0
	1156	1156	1	'01046022'	'PF_B_Status'	46	214	1	1	0
	1157	1157	1	'01046023'	'PF_C_Status'	46	214	1	1	0
	1158	1158	1	'01046024'	'KW_Status'	46	214	1	1	0
	1159	1159	1	'01046025'	'AC_LOSS_Status'	46	215	1	1	1
	1160	1160	1	'01047001'	'KVAR_COMP_Status'	47	214	1	1	0
	1161	1161	1	'01047002'	'FREQUENCY_Status'	47	214	1	1	0
	1162	1162	1	'01047003'	'A_N_Status'	47	214	1	1	0
	1163	1163	1	'01047004'	'KW_COMP_Status'	47	214	1	1	0
	1164	1164	1	'01047005'	'KW_A_Status'	47	214	1	1	0
	1165	1165	1	'01047006'	'KW_B_Status'	47	214	1	1	0
	1166	1166	1	'01047007'	'KW_C_Status'	47	214	1	1	0
	1167	1167	1	'01047008'	'KVAR_Status'	47	214	1	1	0
	1168	1168	1	'01047009'	'KVAR_A_Status'	47	214	1	1	0
	1169	1169	1	'01047010'	'KVAR_B_Status'	47	214	1	1	0
	1170	1170	1	'01047011'	'KVAR_C_Status'	47	214	1	1	0
	1171	1171	1	'01047012'	'V_Status'	47	214	1	1	0
	1172	1172	1	'01047013'	'V_A_Status'	47	214	1	1	0
	1173	1173	1	'01047014'	'V_B_Status'	47	214	1	1	0
	1174	1174	1	'01047015'	'V_C_Status'	47	214	1	1	0
	1175	1175	1	'01047016'	'A_Status'	47	214	1	1	0
	1176	1176	1	'01047017'	'A_A_Status'	47	214	1	1	0
	1177	1177	1	'01047018'	'A_B_Status'	47	214	1	1	0
	1178	1178	1	'01047019'	'A_C_Status'	47	214	1	1	0
	1179	1179	1	'01047020'	'PF_Status'	47	214	1	1	0
	1180	1180	1	'01047021'	'PF_A_Status'	47	214	1	1	0
	1181	1181	1	'01047022'	'PF_B_Status'	47	214	1	1	0
	1182	1182	1	'01047023'	'PF_C_Status'	47	214	1	1	0
	1183	1183	1	'01047024'	'KW_Status'	47	214	1	1	0
	1184	1184	1	'01047025'	'AC_LOSS_Status'	47	215	1	1	1
	1185	1185	1	'01048001'	'KVAR_COMP_Status'	48	214	1	1	0
	1186	1186	1	'01048002'	'FREQUENCY_Status'	48	214	1	1	0
	1187	1187	1	'01048003'	'A_N_Status'	48	214	1	1	0
	1188	1188	1	'01048004'	'KW_COMP_Status'	48	214	1	1	0
	1189	1189	1	'01048005'	'KW_A_Status'	48	214	1	1	0
	1190	1190	1	'01048006'	'KW_B_Status'	48	214	1	1	0
	1191	1191	1	'01048007'	'KW_C_Status'	48	214	1	1	0
	1192	1192	1	'01048008'	'KVAR_Status'	48	214	1	1	0
	1193	1193	1	'01048009'	'KVAR_A_Status'	48	214	1	1	0
	1194	1194	1	'01048010'	'KVAR_B_Status'	48	214	1	1	0
	1195	1195	1	'01048011'	'KVAR_C_Status'	48	214	1	1	0
	1196	1196	1	'01048012'	'V_Status'	48	214	1	1	0
	1197	1197	1	'01048013'	'V_A_Status'	48	214	1	1	0
	1198	1198	1	'01048014'	'V_B_Status'	48	214	1	1	0
	1199	1199	1	'01048015'	'V_C_Status'	48	214	1	1	0
	1200	1200	1	'01048016'	'A_Status'	48	214	1	1	0
	1201	1201	1	'01048017'	'A_A_Status'	48	214	1	1	0
	1202	1202	1	'01048018'	'A_B_Status'	48	214	1	1	0
	1203	1203	1	'01048019'	'A_C_Status'	48	214	1	1	0
	1204	1204	1	'01048020'	'PF_Status'	48	214	1	1	0
	1205	1205	1	'01048021'	'PF_A_Status'	48	214	1	1	0
	1206	1206	1	'01048022'	'PF_B_Status'	48	214	1	1	0
	1207	1207	1	'01048023'	'PF_C_Status'	48	214	1	1	0
	1208	1208	1	'01048024'	'KW_Status'	48	214	1	1	0
	1209	1209	1	'01048025'	'AC_LOSS_Status'	48	215	1	1	1
	1210	1210	1	'01049001'	'KVAR_COMP_Status'	49	214	1	1	0
	1211	1211	1	'01049002'	'FREQUENCY_Status'	49	214	1	1	0
	1212	1212	1	'01049003'	'A_N_Status'	49	214	1	1	0
	1213	1213	1	'01049004'	'KW_COMP_Status'	49	214	1	1	0
	1214	1214	1	'01049005'	'KW_A_Status'	49	214	1	1	0
	1215	1215	1	'01049006'	'KW_B_Status'	49	214	1	1	0
	1216	1216	1	'01049007'	'KW_C_Status'	49	214	1	1	0
	1217	1217	1	'01049008'	'KVAR_Status'	49	214	1	1	0
	1218	1218	1	'01049009'	'KVAR_A_Status'	49	214	1	1	0
	1219	1219	1	'01049010'	'KVAR_B_Status'	49	214	1	1	0
	1220	1220	1	'01049011'	'KVAR_C_Status'	49	214	1	1	0
	1221	1221	1	'01049012'	'V_Status'	49	214	1	1	0
	1222	1222	1	'01049013'	'V_A_Status'	49	214	1	1	0
	1223	1223	1	'01049014'	'V_B_Status'	49	214	1	1	0
